home_team_id,home_score,away_team_id,away_score,home_goal_points,home_deffence_points,home_attack_points,home_agi,home_save_points,home_attacks,home_chance_construct_rate,home_shooting_success_rate,home_capture_points,home_pass_points,home_dribble_points,away_goal_points,away_deffence_points,away_attack_points,away_agi,away_save_points,away_attacks,away_chance_construct_rate,away_shooting_success_rate,away_capture_points,away_pass_points,away_dribble_points,result,diff_goal_points,diff_attack_points,diff_deffence_points,diff_agi,diff_save_points,diff_chance_construct_rate,diff_shooting_success_rate,diff_attacks,diff_capture_points,diff_pass_points,diff_dribble_points,home_attack_vs_away_defense,away_attack_vs_home_defense,home_overall,away_overall,diff_overall
52,0,54,1,28.53,201.88,208.46,51.9,4.63,123.4,9.4,5.4,1405.74,156.45,23.56,73.34,199.54,296.2,48.2,4.1,117.3,10.7,11.4,1219.29,223.65,34.65,2,-44.81,-87.73999999999998,2.3400000000000034,3.6999999999999957,0.5300000000000002,-1.299999999999999,-6.0,6.1000000000000085,186.45000000000005,-67.20000000000002,-11.09,1.0447027641223432,1.4672081698430666,6.5800000000000125,96.66,-90.07999999999998
24,1,28,1,82.11,290.4,261.11,54.7,6.07,117.3,12.0,10.8,1516.23,206.44,19.85,58.73,310.32,216.98,45.5,6.95,115.3,9.0,9.7,1671.28,169.39,17.92,0,23.380000000000003,44.130000000000024,-19.920000000000016,9.200000000000003,-0.8799999999999999,3.0,1.1000000000000014,2.0,-155.04999999999995,37.05000000000001,1.9299999999999997,0.8414217310704523,0.7471762828107341,-29.289999999999964,-93.34,64.05000000000004
35,0,33,1,48.0,284.4,233.49,45.2,9.72,109.7,9.6,8.0,1368.91,186.38,18.32,82.67,265.11,275.04,51.5,6.44,118.0,10.9,11.1,1660.82,220.35,27.75,2,-34.67,-41.55000000000001,19.289999999999964,-6.299999999999997,3.2800000000000002,-1.3000000000000007,-3.0999999999999996,-8.299999999999997,-291.90999999999985,-33.97,-9.43,0.8807287208808148,0.9670885735904161,-50.90999999999997,9.930000000000007,-60.839999999999975
51,1,58,0,46.7,233.84,182.87,50.8,6.48,132.6,9.8,8.2,1770.27,128.24,25.26,33.66,250.45,217.67,43.7,15.15,113.1,8.8,6.9,1141.63,179.94,14.49,1,13.040000000000006,-34.79999999999998,-16.609999999999985,7.099999999999994,-8.67,1.0,1.299999999999999,19.5,628.6399999999999,-51.69999999999999,10.770000000000001,0.7301656725827242,0.9308501141442818,-50.97,-32.78,-18.189999999999998
52,1,44,0,28.53,201.88,208.46,51.9,4.63,123.4,9.4,5.4,1405.74,156.45,23.56,40.72,266.56,213.84,48.8,4.99,113.7,9.8,8.4,1284.71,166.34,16.32,1,-12.189999999999998,-5.3799999999999955,-64.68,3.1000000000000014,-0.3600000000000003,-0.40000000000000036,-3.0,9.700000000000003,121.02999999999997,-9.890000000000015,7.239999999999998,0.7820377857878983,1.0592430622526718,6.5800000000000125,-52.72,59.30000000000001
60,2,50,0,24.89,265.37,203.75,41.8,8.78,123.7,7.4,6.8,1351.19,167.31,15.11,35.56,265.54,196.79,43.9,8.41,124.9,8.4,7.8,1499.37,157.29,16.49,1,-10.670000000000002,6.960000000000008,-0.17000000000001592,-2.1000000000000014,0.3699999999999992,-1.0,-1.0,-1.2000000000000028,-148.17999999999984,10.02000000000001,-1.379999999999999,0.7673043320289097,0.7415683482847214,-61.620000000000005,-68.75000000000003,7.130000000000024
56,3,47,1,38.05,252.42,204.26,46.5,7.03,121.9,9.4,6.6,1366.4,167.17,17.43,45.56,207.39,241.55,53.3,6.02,128.5,12.1,6.8,1428.6,179.61,21.02,1,-7.510000000000005,-37.29000000000002,45.03,-6.799999999999997,1.0100000000000007,-2.6999999999999993,-0.20000000000000018,-6.599999999999994,-62.19999999999982,-12.440000000000026,-3.59,0.9849076144024488,0.9569368133691145,-48.16,34.160000000000025,-82.32000000000002
57,3,45,2,58.53,247.02,174.08,60.7,6.26,135.3,10.4,11.2,1603.64,120.02,23.89,56.64,223.42,249.82,45.2,4.93,126.8,8.4,11.1,1374.5,212.25,16.68,1,1.8900000000000006,-75.73999999999998,23.600000000000023,15.5,1.33,2.0,0.09999999999999964,8.500000000000014,229.1400000000001,-92.23,7.210000000000001,0.7791602909694616,1.0113350736241975,-72.94,26.400000000000006,-99.34
8,1,18,2,44.86,281.3,268.92,47.2,12.32,116.9,9.0,7.1,1876.6,216.54,26.18,61.24,244.39,266.97,54.7,3.62,120.3,9.7,9.9,1878.41,201.37,20.15,2,-16.380000000000003,1.9499999999999886,36.910000000000025,-7.5,8.7,-0.6999999999999993,-2.8000000000000007,-3.3999999999999915,-1.8100000000001728,15.169999999999987,6.030000000000001,1.1003723106357746,0.9490579115158938,-12.379999999999995,22.58000000000004,-34.960000000000036
20,0,1,1,36.75,262.15,215.6,46.6,4.49,122.9,7.6,7.0,1962.67,169.74,17.95,78.96,257.68,305.31,55.1,4.89,115.6,10.9,12.6,1728.77,250.44,26.73,2,-42.209999999999994,-89.71000000000001,4.46999999999997,-8.5,-0.39999999999999947,-3.3000000000000007,-5.6,7.300000000000011,233.9000000000001,-80.69999999999999,-8.780000000000001,0.8366966455799191,1.1646385212802397,-46.54999999999998,47.629999999999995,-94.17999999999998
11,1,12,1,67.12,255.14,262.98,50.6,10.68,117.1,10.0,12.0,1715.4,210.15,21.72,51.36,228.35,283.93,56.8,4.77,122.0,10.6,8.5,1950.0,222.31,19.25,0,15.760000000000005,-20.94999999999999,26.789999999999992,-6.199999999999996,5.91,-0.5999999999999996,3.5,-4.900000000000006,-234.5999999999999,-12.159999999999997,2.469999999999999,1.1516531135689463,1.1128399657897639,7.840000000000032,55.58000000000001,-47.73999999999998
17,2,7,2,45.88,271.45,243.1,45.6,7.01,115.0,9.4,8.8,1468.74,194.85,27.31,90.97,283.42,353.51,51.3,7.39,116.6,11.6,11.3,1746.4,293.06,27.75,0,-45.089999999999996,-110.41,-11.970000000000027,-5.699999999999996,-0.3799999999999999,-2.1999999999999993,-2.5,-1.5999999999999943,-277.6600000000001,-98.21000000000001,-0.4400000000000013,0.8577376029307175,1.3023024018308198,-28.349999999999994,70.08999999999997,-98.43999999999997
33,1,29,0,82.67,265.11,275.04,51.5,6.44,118.0,10.9,11.1,1660.82,220.35,27.75,49.75,275.99,245.93,45.4,6.05,110.3,10.3,8.3,1408.48,195.59,25.98,1,32.92,29.110000000000014,-10.879999999999995,6.100000000000001,0.39000000000000057,0.5999999999999996,2.799999999999999,7.700000000000003,252.33999999999992,24.75999999999999,1.7699999999999996,0.9965578101903038,0.927652637484341,9.930000000000007,-30.060000000000002,39.99000000000001
44,1,56,0,40.72,266.56,213.84,48.8,4.99,113.7,9.8,8.4,1284.71,166.34,16.32,38.05,252.42,204.26,46.5,7.03,121.9,9.4,6.6,1366.4,167.17,17.43,1,2.6700000000000017,9.580000000000013,14.140000000000015,2.299999999999997,-2.04,0.40000000000000036,1.8000000000000007,-8.200000000000003,-81.69000000000005,-0.8299999999999841,-1.1099999999999994,0.8471594625164622,0.7662814838579876,-52.72,-48.16,-4.560000000000002
45,1,60,0,56.64,223.42,249.82,45.2,4.93,126.8,8.4,11.1,1374.5,212.25,16.68,24.89,265.37,203.75,41.8,8.78,123.7,7.4,6.8,1351.19,167.31,15.11,1,31.75,46.06999999999999,-41.95000000000002,3.4000000000000057,-3.8499999999999996,1.0,4.3,3.0999999999999943,23.309999999999945,44.94,1.5700000000000003,0.9414025345215159,0.9119594972715291,26.400000000000006,-61.620000000000005,88.02000000000001
50,1,59,2,35.56,265.54,196.79,43.9,8.41,124.9,8.4,7.8,1499.37,157.29,16.49,57.15,256.95,227.73,50.6,5.2,120.3,9.8,10.1,1278.7,178.62,23.08,2,-21.589999999999996,-30.939999999999998,8.590000000000032,-6.700000000000003,3.21,-1.4000000000000004,-2.3,4.6000000000000085,220.66999999999985,-21.330000000000013,-6.59,0.7658688162728619,0.8576108737813183,-68.75000000000003,-29.22,-39.53000000000003
53,0,57,0,43.03,235.6,208.33,46.1,11.03,121.1,9.1,8.5,1350.15,156.14,18.62,58.53,247.02,174.08,60.7,6.26,135.3,10.4,11.2,1603.64,120.02,23.89,0,-15.5,34.25,-11.420000000000016,-14.600000000000001,4.77,-1.3000000000000007,-2.6999999999999993,-14.200000000000017,-253.49,36.11999999999999,-5.27,0.8433729720924228,0.7388794253446764,-27.269999999999982,-72.94,45.670000000000016
43,1,51,1,79.65,208.51,246.6,64.6,3.31,136.1,12.9,10.4,1713.62,190.51,23.75,46.7,233.84,182.87,50.8,6.48,132.6,9.8,8.2,1770.27,128.24,25.26,0,32.95,63.72999999999999,-25.330000000000013,13.799999999999997,-3.1700000000000004,3.0999999999999996,2.200000000000001,3.5,-56.65000000000009,62.26999999999998,-1.5100000000000016,1.0545671803554917,0.8770322345675395,38.09,-50.97,89.06
58,0,55,3,33.66,250.45,217.67,43.7,15.15,113.1,8.8,6.9,1141.63,179.94,14.49,49.27,221.0,211.87,50.5,5.72,123.6,9.0,9.6,1306.76,176.06,13.33,2,-15.610000000000007,5.799999999999983,29.44999999999999,-6.799999999999997,9.43,-0.1999999999999993,-2.6999999999999993,-10.5,-165.12999999999988,3.8799999999999955,1.1600000000000001,0.98493208212977,0.8459572431240869,-32.78,-9.129999999999995,-23.650000000000006
47,1,52,2,45.56,207.39,241.55,53.3,6.02,128.5,12.1,6.8,1428.6,179.61,21.02,28.53,201.88,208.46,51.9,4.63,123.4,9.4,5.4,1405.74,156.45,23.56,2,17.03,33.09,5.509999999999991,1.3999999999999986,1.3899999999999997,2.6999999999999993,1.3999999999999995,5.099999999999994,22.8599999999999,23.160000000000025,-2.539999999999999,1.1965028137258364,1.0051593131221703,34.160000000000025,6.5800000000000125,27.580000000000013
46,0,41,0,62.84,225.42,206.12,51.3,4.83,122.3,10.7,10.0,1454.98,160.18,21.44,68.34,242.93,173.51,57.3,5.87,126.1,11.2,10.2,1425.98,124.93,18.38,0,-5.5,32.610000000000014,-17.51000000000002,-6.0,-1.04,-0.5,-0.1999999999999993,-3.799999999999997,29.0,35.25,3.0600000000000023,0.8484748343771936,0.7697187130814164,-19.299999999999983,-69.42000000000002,50.12000000000003
2,1,4,0,53.75,276.26,261.27,39.9,5.08,110.4,10.0,9.6,1638.55,209.46,24.01,58.23,263.08,256.0,43.0,7.12,112.5,8.8,9.0,1454.81,208.21,22.83,1,-4.479999999999997,5.269999999999982,13.180000000000007,-3.1000000000000014,-2.04,1.1999999999999993,0.5999999999999996,-2.0999999999999943,183.74,1.25,1.1800000000000033,0.9931199257594677,0.9266632546636049,-14.990000000000009,-7.079999999999984,-7.910000000000025
14,2,15,1,71.09,231.21,273.63,55.1,5.16,128.5,9.7,9.8,1899.55,220.82,22.89,67.74,268.26,239.99,45.3,6.52,113.5,10.4,10.6,1612.66,193.8,16.44,1,3.3500000000000085,33.639999999999986,-37.04999999999998,9.800000000000004,-1.3599999999999994,-0.7000000000000011,-0.7999999999999989,15.0,286.8899999999999,27.019999999999982,6.449999999999999,1.0200178550653154,1.0379740911736477,42.41999999999999,-28.269999999999982,70.68999999999997
13,0,10,3,38.68,266.69,218.65,44.5,7.54,114.7,8.0,7.1,1863.6,175.39,19.98,73.63,277.86,339.96,49.2,5.42,114.5,9.8,11.2,1777.34,276.3,27.16,2,-34.949999999999996,-121.30999999999997,-11.170000000000016,-4.700000000000003,2.12,-1.8000000000000007,-4.1,0.20000000000000284,86.25999999999999,-100.91000000000003,-7.18,0.7869070471853795,1.2747384125862082,-48.03999999999999,62.099999999999966,-110.13999999999996
9,0,16,1,39.71,270.99,216.0,54.3,12.97,119.8,9.4,7.1,1823.65,163.39,18.16,37.19,256.0,248.36,52.2,8.01,111.7,11.7,5.3,1680.79,190.94,23.87,2,2.520000000000003,-32.360000000000014,14.990000000000009,2.0999999999999943,4.960000000000001,-2.299999999999999,1.7999999999999998,8.099999999999994,142.86000000000013,-27.55000000000001,-5.710000000000001,0.843749967041017,0.9164913496257667,-54.99000000000001,-7.639999999999986,-47.35000000000002
6,0,3,0,58.25,273.02,288.01,51.5,8.95,122.4,10.2,9.6,1704.22,230.83,24.01,67.39,313.25,306.8,52.5,7.24,116.4,11.1,8.9,1956.35,251.12,28.14,0,-9.14,-18.79000000000002,-40.23000000000002,-1.0,1.709999999999999,-0.9000000000000004,0.6999999999999993,6.0,-252.12999999999988,-20.289999999999992,-4.129999999999999,0.9194253497390152,1.1237271583134147,14.990000000000009,-6.449999999999989,21.439999999999998
27,2,23,2,46.41,274.93,228.12,50.9,10.08,115.8,10.8,7.6,1462.96,162.41,25.07,40.66,274.94,228.32,55.9,7.7,130.0,8.8,9.2,1870.73,178.39,18.24,0,5.75,-0.19999999999998863,-0.009999999999990905,-5.0,2.38,2.0,-1.5999999999999996,-14.200000000000003,-407.77,-15.97999999999999,6.830000000000002,0.8297082698149317,0.8304659065774596,-46.81,-46.620000000000005,-0.18999999999999773
35,0,36,1,48.0,284.4,233.49,45.2,9.72,109.7,9.6,8.0,1368.91,186.38,18.32,64.72,248.72,266.48,52.9,8.44,119.0,11.6,8.4,1505.03,210.97,26.13,2,-16.72,-32.99000000000001,35.67999999999998,-7.699999999999996,1.2800000000000011,-2.0,-0.40000000000000036,-9.299999999999997,-136.1199999999999,-24.590000000000003,-7.809999999999999,0.938766446656222,0.9369901217654671,-50.90999999999997,17.76000000000002,-68.66999999999999
21,2,38,2,57.37,252.58,308.11,50.2,5.23,117.7,10.5,9.4,1621.03,244.46,23.58,66.59,282.19,271.37,50.0,7.81,116.6,12.7,8.2,1642.08,201.65,26.69,0,-9.220000000000006,36.74000000000001,-29.609999999999985,0.20000000000000284,-2.579999999999999,-2.1999999999999993,1.200000000000001,1.1000000000000085,-21.049999999999955,42.81,-3.110000000000003,1.0918529681472424,1.074392229218773,55.53,-10.819999999999993,66.35
32,3,31,4,69.22,284.93,266.37,44.8,7.81,113.0,9.8,10.9,1436.35,212.97,23.5,85.93,261.09,274.87,48.1,7.24,111.0,11.0,10.8,1534.06,216.4,27.4,2,-16.710000000000008,-8.5,23.840000000000032,-3.3000000000000043,0.5699999999999994,-1.1999999999999993,0.09999999999999964,2.0,-97.71000000000004,-3.430000000000007,-3.8999999999999986,1.02022287256414,0.9646930486542994,-18.560000000000002,13.78000000000003,-32.34000000000003
39,3,24,3,95.48,231.18,341.53,48.8,5.43,113.6,14.0,10.6,1579.65,266.97,37.06,82.11,290.4,261.11,54.7,6.07,117.3,12.0,10.8,1516.23,206.44,19.85,0,13.370000000000005,80.41999999999996,-59.21999999999997,-5.900000000000006,-0.6400000000000006,2.0,-0.20000000000000107,-3.700000000000003,63.42000000000007,60.53000000000003,17.21,1.1760674526147572,1.129466167944192,110.34999999999997,-29.289999999999964,139.63999999999993
26,4,28,0,80.93,236.58,311.17,48.7,10.25,113.8,10.6,12.6,1387.07,233.78,32.78,58.73,310.32,216.98,45.5,6.95,115.3,9.0,9.7,1671.28,169.39,17.92,1,22.20000000000001,94.19000000000003,-73.73999999999998,3.200000000000003,3.3,1.5999999999999996,2.9000000000000004,-1.5,-284.21000000000004,64.39000000000001,14.86,1.002739075704464,0.9171527213985661,74.59,-93.34,167.93
40,1,22,2,43.06,287.46,202.95,47.4,7.93,112.4,8.7,8.1,1612.53,153.29,17.51,53.73,268.51,219.23,60.1,9.55,118.0,10.0,9.4,1574.27,165.19,15.79,2,-10.669999999999995,-16.28,18.94999999999999,-12.700000000000003,-1.620000000000001,-1.3000000000000007,-1.3000000000000007,-5.599999999999994,38.25999999999999,-11.900000000000006,1.7200000000000024,0.7558377432558288,0.7626452110677935,-84.50999999999999,-49.28,-35.22999999999999
25,1,30,1,41.17,292.6,212.61,47.1,7.08,108.1,10.0,8.3,1529.2,173.8,16.38,49.03,252.11,315.79,49.1,6.21,119.1,10.0,8.4,1680.86,257.65,26.76,0,-7.859999999999999,-103.18,40.49000000000001,-2.0,0.8700000000000001,0.0,-0.09999999999999964,-11.0,-151.65999999999985,-83.84999999999997,-10.380000000000003,0.8433223258370424,1.0792549186857514,-79.99000000000001,63.68000000000001,-143.67000000000002
37,3,34,3,63.93,260.83,270.19,45.2,5.34,113.6,11.2,8.3,1606.95,209.18,25.96,84.21,259.17,246.94,48.9,6.39,112.3,10.5,13.8,1342.84,186.87,26.79,0,-20.279999999999994,23.25,1.6599999999999682,-3.6999999999999957,-1.0499999999999998,0.6999999999999993,-5.5,1.2999999999999972,264.1100000000001,22.310000000000002,-0.8299999999999983,1.042520313210622,0.9467468869858957,9.360000000000014,-12.230000000000018,21.590000000000032
48,2,52,2,72.49,280.83,279.9,45.6,9.0,122.9,10.6,13.4,1377.38,233.98,28.97,28.53,201.88,208.46,51.9,4.63,123.4,9.4,5.4,1405.74,156.45,23.56,0,43.959999999999994,71.43999999999997,78.94999999999999,-6.299999999999997,4.37,1.1999999999999993,8.0,-0.5,-28.3599999999999,77.53,5.41,1.3864671395647343,0.742299585432483,-0.9300000000000068,6.5800000000000125,-7.510000000000019
54,3,49,3,73.34,199.54,296.2,48.2,4.1,117.3,10.7,11.4,1219.29,223.65,34.65,45.58,231.72,201.18,50.3,7.28,122.3,9.0,8.5,1368.67,163.27,19.15,0,27.760000000000005,95.01999999999998,-32.18000000000001,-2.0999999999999943,-3.1800000000000006,1.6999999999999993,2.9000000000000004,-5.0,-149.3800000000001,60.379999999999995,15.5,1.2782668186489374,1.0082188529508445,96.66,-30.539999999999992,127.19999999999999
18,2,11,1,66.77,256.54,278.25,55.0,4.03,120.1,9.7,10.2,1976.51,209.65,22.56,67.43,267.03,276.51,50.5,11.14,117.8,9.8,11.9,1806.91,221.38,22.44,1,-0.6600000000000108,1.740000000000009,-10.489999999999952,4.5,-7.11,-0.10000000000000142,-1.700000000000001,2.299999999999997,169.5999999999999,-11.72999999999999,0.11999999999999744,1.0420177117920193,1.077843569118127,21.70999999999998,9.480000000000018,12.229999999999961
16,3,2,2,47.26,265.91,260.65,52.5,8.06,110.7,11.6,6.3,1744.18,199.84,25.7,64.01,294.25,294.71,40.0,5.47,108.6,10.2,9.9,1757.05,237.67,27.65,1,-16.750000000000007,-34.06,-28.339999999999975,12.5,2.5900000000000007,1.4000000000000004,-3.6000000000000005,2.1000000000000085,-12.86999999999989,-37.829999999999984,-1.9499999999999993,0.8858113547727662,1.10830728034646,-5.260000000000048,0.45999999999997954,-5.720000000000027
7,2,13,1,96.48,293.81,367.74,51.3,7.43,115.9,11.5,11.6,1809.13,304.53,27.88,41.62,275.68,230.35,44.3,7.82,113.8,8.1,7.2,1950.13,185.88,20.69,1,54.86000000000001,137.39000000000001,18.129999999999995,7.0,-0.39000000000000057,3.4000000000000004,4.3999999999999995,2.1000000000000085,-141.0,118.64999999999998,7.189999999999998,1.3339378506261663,0.7840100478537134,73.93,-45.33000000000001,119.26000000000002
1,1,14,2,90.61,286.15,331.12,54.2,5.32,114.7,10.7,13.2,1896.79,271.92,28.5,76.58,244.35,284.65,54.7,5.46,128.4,9.5,10.2,2025.84,229.09,24.56,2,14.030000000000001,46.47000000000003,41.79999999999998,-0.5,-0.13999999999999968,1.1999999999999993,3.0,-13.700000000000003,-129.04999999999995,42.83000000000001,3.9400000000000013,1.3551053261671648,0.9947579592955458,44.97000000000003,40.29999999999998,4.670000000000044
10,3,19,3,80.05,286.06,361.61,49.4,5.77,114.4,10.2,11.5,1881.19,292.88,30.51,88.62,280.42,235.87,49.1,7.92,123.1,9.2,13.5,1957.28,186.14,16.54,0,-8.570000000000007,125.74000000000001,5.639999999999986,0.29999999999999716,-2.1500000000000004,1.0,-2.0,-8.699999999999989,-76.08999999999992,106.74000000000001,13.970000000000002,1.289529944742531,0.8245472689454217,75.55000000000001,-44.55000000000001,120.10000000000002
15,1,6,1,70.64,283.29,252.72,45.6,6.52,113.3,10.3,10.6,1683.42,204.23,17.16,60.85,286.52,303.3,52.0,9.04,122.2,10.1,9.6,1766.03,244.44,25.18,0,9.79,-50.58000000000001,-3.2299999999999613,-6.399999999999999,-2.5199999999999996,0.20000000000000107,1.0,-8.900000000000006,-82.6099999999999,-40.21000000000001,-8.02,0.8820326370922577,1.0706342945167746,-30.57000000000002,16.78000000000003,-47.35000000000005
4,0,9,1,58.23,281.07,293.31,43.9,7.79,112.1,9.2,7.8,1569.4,235.88,26.38,40.92,283.58,224.04,54.7,14.27,118.8,9.5,7.1,1889.66,170.43,18.73,2,17.309999999999995,69.27000000000001,-2.509999999999991,-10.800000000000004,-6.4799999999999995,-0.3000000000000007,0.7000000000000002,-6.700000000000003,-320.26,65.44999999999999,7.649999999999999,1.0343112689783742,0.7970967802648173,12.240000000000009,-59.53999999999999,71.78
23,3,35,1,52.33,289.75,242.13,55.9,7.7,128.8,9.2,9.7,1963.35,188.72,18.98,50.68,301.02,244.77,44.7,11.47,109.9,9.3,8.3,1422.3,196.23,18.7,1,1.6499999999999986,-2.640000000000015,-11.269999999999982,11.199999999999996,-3.7700000000000005,-0.10000000000000142,1.3999999999999986,18.900000000000006,541.05,-7.509999999999991,0.28000000000000114,0.8043651317399133,0.8447626973334704,-47.620000000000005,-56.24999999999997,8.629999999999967
38,1,33,2,69.21,296.64,286.21,49.9,7.85,117.3,12.5,8.2,1755.57,212.04,29.22,89.45,282.33,286.78,51.2,6.93,119.2,10.7,11.4,1767.11,230.3,28.5,2,-20.24000000000001,-0.5699999999999932,14.310000000000002,-1.3000000000000043,0.9199999999999999,1.8000000000000007,-3.200000000000001,-1.9000000000000057,-11.539999999999964,-18.26000000000002,0.7199999999999989,1.0137427473615008,0.9667610245832988,-10.430000000000007,4.449999999999989,-14.879999999999995
28,2,27,0,61.29,323.32,228.02,46.0,7.4,114.7,9.3,9.9,1739.68,177.64,18.81,46.41,289.64,240.43,51.0,10.94,114.9,10.8,7.3,1522.49,171.04,26.6,1,14.880000000000003,-12.409999999999997,33.68000000000001,-5.0,-3.539999999999999,-1.5,2.6000000000000005,-0.20000000000000284,217.19000000000005,6.599999999999994,-7.790000000000003,0.7872531146508386,0.7436285802416004,-95.29999999999998,-49.20999999999998,-46.09
34,0,26,1,84.21,272.57,258.56,48.9,6.71,112.1,10.4,13.3,1411.05,196.17,27.14,81.25,248.44,322.52,48.5,10.35,113.4,10.9,12.2,1450.63,242.87,34.48,2,2.9599999999999937,-63.95999999999998,24.129999999999995,0.3999999999999986,-3.6399999999999997,-0.5,1.1000000000000014,-1.3000000000000114,-39.580000000000155,-46.70000000000002,-7.339999999999996,1.0407341394004934,1.183255634029584,-14.009999999999991,74.07999999999998,-88.08999999999997
37,2,40,0,72.03,274.05,279.08,44.9,5.83,112.9,11.0,8.8,1673.2,215.77,27.17,43.06,295.25,217.95,47.4,8.25,112.3,8.8,7.6,1687.83,166.54,17.76,1,28.97,61.129999999999995,-21.19999999999999,-2.5,-2.42,2.1999999999999993,1.200000000000001,0.6000000000000085,-14.629999999999882,49.23000000000002,9.41,0.9452328214993118,0.7952928007555993,5.029999999999973,-77.30000000000001,82.32999999999998
36,1,21,3,65.05,257.93,285.18,53.1,9.09,119.1,11.8,8.2,1586.02,225.38,27.62,70.7,267.1,318.8,49.9,5.53,117.4,10.5,10.1,1702.21,252.56,25.1,2,-5.650000000000006,-33.620000000000005,-9.170000000000016,3.200000000000003,3.5599999999999996,1.3000000000000007,-1.9000000000000004,1.6999999999999886,-116.19000000000005,-27.180000000000007,2.5199999999999996,1.0676899637704993,1.2359942140893183,27.25,51.69999999999999,-24.44999999999999
24,0,29,0,82.11,304.15,272.89,54.7,6.21,117.0,12.0,10.3,1597.64,215.36,20.99,49.75,288.02,262.03,45.7,8.82,110.6,10.4,7.8,1472.09,209.5,27.66,0,32.36,10.860000000000014,16.129999999999995,9.0,-2.6100000000000003,1.5999999999999996,2.500000000000001,6.400000000000006,125.55000000000018,5.860000000000014,-6.670000000000002,0.9474688928731029,0.8615156711650281,-31.25999999999999,-25.99000000000001,-5.269999999999982
49,0,50,1,45.58,242.62,209.52,50.1,7.64,121.9,9.2,7.9,1441.32,170.38,19.95,38.15,275.15,210.32,43.9,8.87,124.3,8.6,7.7,1572.76,167.77,17.5,2,7.43,-0.799999999999983,-32.52999999999997,6.200000000000003,-1.2299999999999995,0.5999999999999996,0.20000000000000018,-2.3999999999999915,-131.44000000000005,2.609999999999985,2.4499999999999993,0.7614755311111929,0.8668699667434685,-33.099999999999994,-64.82999999999998,31.72999999999999
57,3,44,2,65.78,261.93,190.91,61.4,6.53,135.5,10.3,11.8,1716.87,130.47,26.57,47.53,286.34,227.95,48.5,5.23,115.0,9.6,9.1,1365.48,177.76,17.83,1,18.25,-37.03999999999999,-24.409999999999968,12.899999999999999,1.2999999999999998,0.7000000000000011,2.700000000000001,20.5,351.3899999999999,-47.28999999999999,8.740000000000002,0.6667248492447843,0.8702706497815963,-71.02000000000001,-58.389999999999986,-12.630000000000024
45,2,52,1,60.57,242.3,262.73,45.1,6.43,126.7,8.5,11.5,1441.3,223.63,17.17,31.32,210.53,222.77,52.2,4.94,123.7,9.5,5.5,1492.16,166.58,25.61,1,29.25,39.96000000000001,31.77000000000001,-7.100000000000001,1.4899999999999993,-1.0,6.0,3.0,-50.86000000000013,57.04999999999998,-8.439999999999998,1.2479456016745547,0.9193974032440196,20.430000000000007,12.240000000000009,8.189999999999998
55,1,43,1,51.9,241.45,221.81,50.1,5.72,123.0,9.0,9.6,1367.69,185.19,13.65,82.43,220.21,262.91,64.9,3.31,135.2,12.9,10.1,1815.69,204.74,24.78,0,-30.53000000000001,-41.10000000000002,21.23999999999998,-14.800000000000004,2.4099999999999997,-3.9000000000000004,-0.5,-12.199999999999989,-448.0,-19.55000000000001,-11.13,1.0072657460030994,1.0888796401375176,-19.639999999999986,42.70000000000002,-62.34
56,0,58,2,38.05,263.94,223.21,47.0,7.76,121.2,9.6,6.1,1431.58,182.84,18.72,36.37,270.13,232.46,44.3,15.59,112.4,9.2,7.4,1220.7,191.91,15.56,2,1.6799999999999997,-9.25,-6.189999999999998,2.700000000000003,-7.83,0.40000000000000036,-1.3000000000000007,8.799999999999997,210.87999999999988,-9.069999999999993,3.1599999999999984,0.8263058221483797,0.8807304356774103,-40.72999999999999,-37.66999999999999,-3.0600000000000023
47,0,53,0,45.56,218.58,261.9,53.3,6.34,128.8,12.2,6.4,1516.14,194.22,22.51,43.03,252.73,214.57,45.7,11.61,121.1,8.8,8.3,1420.51,162.18,18.82,0,2.530000000000001,47.329999999999984,-34.14999999999998,7.599999999999994,-5.27,3.3999999999999986,-1.9000000000000004,7.700000000000017,95.63000000000011,32.03999999999999,3.6900000000000013,1.0362837401066853,0.9816542692993745,43.319999999999965,-38.16,81.47999999999996
60,2,52,1,33.02,282.39,209.98,40.9,9.47,123.1,7.4,7.7,1437.57,172.86,15.79,31.32,210.53,222.77,52.2,4.94,123.7,9.5,5.5,1492.16,166.58,25.61,1,1.7000000000000028,-12.79000000000002,71.85999999999999,-11.300000000000004,4.53,-2.0999999999999996,2.2,-0.6000000000000085,-54.590000000000146,6.280000000000001,-9.82,0.9973874983428728,0.7888735157451215,-72.41,12.240000000000009,-84.65
59,2,46,3,62.67,269.18,242.95,50.5,5.43,119.4,9.9,10.5,1349.98,191.03,23.87,68.16,239.43,216.3,50.4,5.1,121.1,10.5,11.2,1513.68,169.29,21.97,2,-5.489999999999995,26.649999999999977,29.75,0.10000000000000142,0.33000000000000007,-0.5999999999999996,-0.6999999999999993,-1.6999999999999886,-163.70000000000005,21.74000000000001,1.9000000000000021,1.014701540546233,0.803551497007523,-26.230000000000018,-23.129999999999995,-3.1000000000000227
